tec_name,label,sentence
Web Protocols,531,"HAFNIUM has used open-source C2 frameworks, including Covenant."
Web Protocols,531,Higaisa used HTTP and HTTPS to send data back to its C2 server.
Web Protocols,531,TA551 has used HTTP for C2 communications.
Web Protocols,531,Windshift has used tools that communicate with C2 over HTTP.
Web Protocols,531,Mustang Panda has communicated with its C2 via HTTP POST requests.
Web Protocols,531,APT29 has used HTTP for C2 and data exfiltration.
Web Protocols,531,FIN8 has used HTTPS for command and control.
Web Protocols,531,TeamTNT has the curl command to send credentials over HTTP and download new software.
Web Protocols,531,TeamTNT has also used a custom user agent HTTP header in shell scripts.
Web Protocols,531,Machete malware used Python’s urllib library to make HTTP requests to the C2 server.
Web Service,532,"Adversaries may use an existing, legitimate external Web service as a means for relaying data to/from a compromised system."
Web Service,532,Use of Web services may also protect back-end C2 infrastructure from discovery through malware binary analysis while also enabling operational resiliency .
Web Service,532,Ngrok has been used by threat actors to proxy C2 connections to ngrok service subdomains.
Web Service,532,Bazar downloads have been hosted on Google Docs.
Web Service,532,Carbon can use Pastebin to receive C2 commands.
Web Service,532,"DropBook can communicate with its operators by exploiting the Simplenote, DropBox, and the social media platform, Facebook, where it can create fake accounts to control the backdoor and receive instructions."
Web Service,532,SharpStage has used a legitimate web service for evading detection.
Web Service,532,NETWIRE has used web services including Paste.ee to host payloads.
Web Service,532,Sibot has used a legitimate compromised website to download DLLs to the victim's machine.
Web Service,532,Doki has used the dogechain.info API to generate a C2 address.
Web Service,532,Hildegard has downloaded scripts from GitHub.
Web Service,532,GuLoader has the ability to download malware from Google Drive.
Web Service,532,BoomBox can downloaded files from Dropbox using a hardcoded access token.
Web Service,532,SMOKEDHAM has used Google Drive and Dropbox to host files downloaded by victims via malicious links.
Web Service,532,FIN6 has used Pastebin and Google Storage to host content for their operations.
Web Service,532,Inception has incorporated at least five different cloud service providers into their C2 infrastructure including CloudMe.
Web Service,532,"Rocke has used Pastebin, Gitee, and GitLab for Command and Control."
Web Service,532,Gamaredon Group has used GitHub repositories for downloaders which will be obtained by the group's .NET executable on the compromised system.
Web Service,532,"APT32 has used Dropbox, Amazon S3, and Google Drive to host malicious downloads."
Web Service,532,"Turla has used legitimate web services including Pastebin, Dropbox, and GitHub for C2 communications."
Web Service,532,Fox Kitten has used Amazon Web Services to host C2.
Web Service,532,"FIN8 has used sslip.io, a free IP to domain mapping service that also makes SSL certificate generation easier for traffic encryption, as part of their command and control."
Web Service,532,TeamTNT has leveraged iplogger.org to send collected data back to C2.
Web Service,532,Chimera has used Google Cloud's appspot service to host C2 servers.
Web Services,533,Adversaries may register for web services that can be used during targeting.
Web Services,533,"A variety of popular websites exist for adversaries to register for a web-based service that can be abused during later stages of the adversary lifecycle, such as during Command and Control  or Exfiltration Over Web Service."
Web Services,533,"By utilizing a web service, adversaries can make it difficult to physically tie back operations to them."
Web Services,533,"APT29 has registered algorithmically generated Twitter handles that are used for C2 by malware, such as HAMMERTOSS."
Web Services,533,APT17 has created profile pages in Microsoft TechNet that were used as C2 infrastructure.
Web Services,533,"APT32 has set up Dropbox, Amazon S3, and Google Drive to host malicious downloads."
Web Services,533,Turla has created web accounts including Dropbox and GitHub for C2 and document exfiltration.
Web Services,533,Lazarus Group has hosted malicious downloads on Github.
Web Services,533,HAFNIUM has acquired web services for use in C2 and exfiltration.
Web Services,533,MuddyWater has used file sharing services including OneHub to distribute tools.
Web Services,533,ZIRCONIUM has used GitHub to host malware linked in spearphishing e-mails.
Web Services,533,IndigoZebra created Dropbox accounts for their operations.
Web Services,533,Adversaries may compromise access to third-party web services that can be used during targeting.
Web Services,533,"A variety of popular websites exist for legitimate users to register for web-based services, such as GitHub, Twitter, Dropbox, Google, etc."
Web Services,533,Adversaries may try to take ownership of a legitimate user's access to a web service and use that web service as infrastructure in support of cyber operations.
Web Services,533,"Such web services can be abused during later stages of the adversary lifecycle, such as during Command and Control  or Exfiltration Over Web Service."
Web Services,533,"By utilizing a web service, particularly when access is stolen from legitimate users, adversaries can make it difficult to physically tie back operations to them."
Web Services,533,Turla has frequently used compromised WordPress sites for C2 infrastructure.
Web Session Cookie,534,Adversaries can use stolen session cookies to authenticate to web applications and services.
Web Session Cookie,534,This technique bypasses some multi-factor authentication protocols since the session is already authenticated.
Web Session Cookie,534,"Authentication cookies are commonly used in web applications, including cloud-based services, after a user has authenticated to the service so credentials are not passed and re-authentication does not need to occur as frequently."
Web Session Cookie,534,"After the cookie is obtained through Steal Web Session Cookie or Web Cookies, the adversary may then import the cookie into a browser they control and is then able to use the site or application as the user for as long as the session cookie is active."
Web Session Cookie,534,"Once logged into the site, an adversary can access sensitive information, read email, or perform actions that the victim account has permissions to perform."
Web Session Cookie,534,There have been examples of malware targeting session cookies to bypass multi-factor authentication systems.
Web Session Cookie,534,UNC2452 used a forged duo-sid cookie to bypass MFA set on an email account.
Web Session Cookie,534,APT29 used a forged duo-sid cookie to bypass MFA set on an email account.
Web Shell,535,Adversaries may backdoor web servers with web shells to establish persistent access to systems.
Web Shell,535,A Web shell is a Web script that is placed on an openly accessible Web server to allow an adversary to use the Web server as a gateway into a network.
Web Shell,535,A Web shell may provide a set of functions to execute or a command-line interface on the system that hosts the Web server.
Web Shell,535,"In addition to a server-side script, a Web shell may have a client interface program that is used to talk to the Web server  Web shell client."
Web Shell,535,ASPXSpy is a Web shell.
Web Shell,535,The ASPXTool version used by Threat Group-3390 has been deployed to accessible servers running Internet Information Services .
Web Shell,535,SEASHARPEE is a Web shell.
Web Shell,535,China Chopper's server component is a Web Shell payload.
Web Shell,535,OwaAuth is a Web shell that appears to be exclusively used by Threat Group-3390.
Web Shell,535,It is installed as an ISAPI filter on Exchange servers and shares characteristics with the China Chopper Web shell.
Web Shell,535,Webshell can gain remote access and execution on target web servers.
Web Shell,535,SUPERNOVA is a Web shell.
Web Shell,535,APT32 has used Web shells to maintain access to victim websites.
Web Shell,535,"OilRig has used web shells, often to maintain access to a victim network."
Web Shell,535,"Dragonfly 2.0 commonly created Web shells on victims' publicly accessible email and web servers, which they used to maintain access to a victim network and download additional malicious files."
Web Shell,535,Deep Panda uses Web shells on publicly accessible Web servers to access victim networks.
Web Shell,535,APT39 has installed ANTAK and ASPXSPY web shells.
Web Shell,535,Leviathan relies on web shells for an initial foothold as well as persistence into the victim's systems.
Web Shell,535,TEMP.Veles has planted Web shells on Outlook Exchange servers.
Web Shell,535,Threat Group-3390 has used a variety of Web shells.
Web Shell,535,GALLIUM used Web shells to persist in victim environments and assist in execution and exfiltration.
Web Shell,535,"Tropic Trooper has started a web service in the target host and wait for the adversary to connect, acting as a web shell."
Web Shell,535,"Kimsuky has used modified versions of open source PHP web shells to maintain access, often adding ""Dinosaur"" references within the code."
Web Shell,535,"Operation Wocao has used their own web shells, as well as those previously placed on target systems by other threat actors, for reconnaissance and lateral movement."
Web Shell,535,Fox Kitten has installed web shells on compromised hosts to maintain access.
Web Shell,535,Volatile Cedar can inject web shell code into a server.
Web Shell,535,"HAFNIUM has deployed multiple web shells on compromised servers including SIMPLESEESHARP, SPORTSBALL, China Chopper, and ASPXSpy."
Web Shell,535,Sandworm Team has used webshells including P.A.S.
Web Shell,535,Webshell to maintain access to victim networks.
Web Shell,535,Tonto Team has used a first stage web shell after compromising a vulnerable Exchange server.
Web Shell,535,APT28 has used a modified and obfuscated version of the reGeorg web shell to maintain persistence on a target's Outlook Web Access  server.
Web Shell,535,APT29 has installed web shells on exploited Microsoft Exchange servers.
Web Shell,535,APT38 has used web shells for persistence or to ensure redundant access.
Web Shell,535,BackdoorDiplomacy has used web shells to establish an initial foothold and for lateral movement within a victim's system.
Windows Command Shell,536,Adversaries may abuse the Windows command shell for execution.
Windows Command Shell,536,The Windows command shell  is the primary command prompt on Windows systems.
